TX 02000000
RX 20442000000200000c0000007700000000000d0a0000000003130200000000006b1400004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000e21400004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000591500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000e21400004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000e21400004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000e21400004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000e21400004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700020000000d0a000000000313020000000000591500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000591500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000e21400004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a0000000003130200000000006b1400004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700020000000d0a0000000003130200000000006b1400004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000006700020000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000006700020000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000006700000000000d0a000000000313020000000000341700004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000006700000000000d0a000000000313020000000000bd1600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000006700000000000d0a000000000313020000000000341700004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007500000000000d0a000000000313020000000000bd1600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007500000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007500000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007500000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007500000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000bd1600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000bd1600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000bd1600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000591500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700020000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700020000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700020000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700020000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007500000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007500000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007500000000000d0a000000000313020000000000591500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007500000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007500000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007500000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700020000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007900000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007900000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007900000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007900000000000d0a000000000313020000000000591500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007900000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007900000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000006f00000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000006f00000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000006f00000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000006f00000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000006f00000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000006f00000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007400000000000d0a000000000313020000000000bd1600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007400020000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007400000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007400000000000d0a000000000313020000000000bd1600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007400000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007600000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007600000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007600000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007600000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007600000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700020000000d0a000000000313020000000000bd1600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000bd1600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700020000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000bd1600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700020000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007500000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007500020000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007500000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007500000000000d0a000000000313020000000000341700004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007500000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007100000000000d0a000000000313020000000000bd1600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007100000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007100000000000d0a000000000313020000000000bd1600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007100020000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007100000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007100000000000d0a000000000313020000000000bd1600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000006a00000000000d0a000000000313020000000000bd1600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000006a00000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000006a00000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000006a00000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000006a00000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000006a00000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007300000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007300020000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007300000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007300000000000d0a000000000313020000000000bd1600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007300000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007300020000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007300020000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000006500000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000006500000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000006500020000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000006500000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000006500000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000006d00000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000006d00000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000006d00000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000006d00000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000006d00000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007400000000000d0a000000000313020000000000591500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007400020000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007400000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007400000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007400000000000d0a000000000313020000000000591500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007600000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007600000000000d0a000000000313020000000000591500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007600000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007600000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007600000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700020000000d0a000000000313020000000000bd1600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007800000000000d0a000000000313020000000000bd1600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007800000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007800020000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007800000000000d0a000000000313020000000000bd1600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007800000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007800000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000006b00000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000006b00000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000006b00000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000006b00000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000006b00000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007300020000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007300000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007300000000000d0a000000000313020000000000591500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007300000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007300020000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000008100020000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000008100020000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000008100000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000008100020000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000008100000000000d0a000000000313020000000000591500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007200000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007200000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007200000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007200000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007200000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007500000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007500000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007500000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007500020000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007500000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000bd1600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000bd1600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000bd1600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700020000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007700020000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007200000000000d0a000000000313020000000000bd1600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007200000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007200000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007200020000000d0a000000000313020000000000bd1600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007200000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007200000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007200000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000005e00000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000005e00000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000005e00000000000d0a000000000313020000000000341700004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000005e00000000000d0a000000000313020000000000bd1600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000005e00000000000d0a000000000313020000000000bd1600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000005e00000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000005e00000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000005e00000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000005b00000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000005b00000000000d0a000000000313020000000000bd1600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000005b00020000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000005b00000000000d0a000000000313020000000000bd1600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000005b00020000000d0a000000000313020000000000bd1600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007400000000000d0a000000000313020000000000341700004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007400020000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007400020000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000007400000000000d0a000000000313020000000000bd1600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000008d00000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000008d00000000000d0a000000000313020000000000bd1600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000008d00000000000d0a000000000313020000000000bd1600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000008d00000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000008d00000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000008d00000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000008d00000000000d0a000000000313020000000000bd1600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000008d00000000000d0a000000000313020000000000bd1600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000006b00000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000006b00020000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000006b00000000000d0a000000000313020000000000cf1500004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000006b00000000000d0a000000000313020000000000461600004512451243a800000064025564000000000000000000000000000000
RX 20442000000200000c0000006b00000000000d0a000000000313020000000000bd1600004512451243a800000064025564000000000000000000000000000000
